,negative,positive
rile,0.0,5.0
riley,3.321928094887363,3.321928094887363
rileyp,0.0,2.5
rim,3.321928094887363,3.321928094887363
rimbaud,0.0,2.5
rime,0.0,2.5
rimski,5.0,0.0
rinaldi,0.0,2.5
rinconcito,0.0,2.5
rind,0.0,2.5
ring,4.167082849656058,2.687497629283538
ringer,0.0,2.5
ringo,1.285097208938469,12.62925313651334
ringwald,0.0,2.5
ringworld,2.5,0.0
rinki,2.5,0.0
rins,2.813828723443679,3.9568651667890395
rio,3.321928094887363,3.321928094887363
riot,2.2761793375349226,5.094382474196232
riotous,0.0,7.5
rip,11.746227706580042,1.334125892689816
ripa,2.5,0.0
ripe,5.678873587267573,2.095903274289385
ripen,2.5,0.0
ripley,2.095903274289385,5.678873587267573
ripoff,26.463034750828918,0.9266284080291269
ripp,2.5,0.0
ripper,19.549378059091087,1.0479516371446924
rippin,5.0,0.0
rippl,0.0,2.5
riqu,0.0,2.5
rise,2.6359576258871265,4.2610130532554225
risen,1.4306765580733931,10.318851158516171
risibl,3.321928094887363,3.321928094887363
risk,3.4548505246502272,3.1956108263448426
riski,2.9203673004336506,3.798794064681797
risotto,0.0,2.5
risqu,3.321928094887363,3.321928094887363
rita,2.717562737549928,4.1145820804822515
ritalin,2.5,0.0
ritchi,0.0,7.5
rite,1.6609640474436815,8.003922779651097
ritmo,3.321928094887363,3.321928094887363
rito,0.0,2.5
ritter,3.321928094887363,3.321928094887363
ritual,4.271985235273362,2.6301168673979136
ritualist,2.5,0.0
rival,4.078766226029146,2.738619360499461
rivalri,0.0,5.0
rive,0.0,2.5
river,0.0,2.5
riversid,0.0,2.5
rivest,2.5,0.0
rivet,1.371867767829473,11.144367342005776
rivit,1.285097208938469,12.62925313651334
rivot,0.0,5.0
rizr,2.5,0.0
rizzo,3.321928094887363,3.321928094887363
rj,22.5,0.0
rk,5.0,0.0
rkelli,2.5,0.0
rl,5.678873587267573,2.095903274289385
rma,10.0,0.0
rme,2.5,0.0
rmi,2.5,0.0
rn,2.5,0.0
rnb,0.0,7.5
rndth,0.0,2.5
rnig,0.0,2.5
roach,2.5,0.0
road,0.0,5.0
roadb,0.0,2.5
roadmap,3.321928094887363,3.321928094887363
roadrunn,0.0,2.5
roadsid,0.0,2.5
roadtrip,0.0,2.5
roald,0.0,15.0
roam,1.9535700439406751,6.261707715779571
roan,2.5,0.0
roar,1.5913711273047662,8.58328067894192
roark,3.321928094887363,3.321928094887363
roast,3.9173823267621817,2.8394367936337863
roatat,0.0,5.0
rob,3.8151640079786997,2.9088203267321693
robado,2.5,0.0
robb,1.4306765580733931,10.318851158516171
robben,0.0,2.5
robber,0.0,2.5
robberi,7.5,0.0
robbi,2.51294159473206,4.507575551943847
robbin,1.285097208938469,12.62925313651334
robbo,0.0,2.5
robe,0.0,2.5
robert,3.753014151077192,2.9533330627204486
roberta,0.0,2.5
roberto,3.321928094887363,3.321928094887363
robichaeux,0.0,5.0
robin,2.6094892646758554,4.311291146316909
robinson,5.678873587267573,2.095903274289385
robison,2.5,0.0
robo,2.5,0.0
robocop,5.0,0.0
robot,2.576123340966972,4.376763563241703
robust,2.2109333391015227,5.289431441108701
robyn,0.0,5.0
roc,0.0,2.5
rocakbilli,0.0,2.5
rochest,0.0,2.5
rochon,7.5,0.0
rocio,0.0,5.0
rock,1.5558219258636028,8.914125280667715
rockabilli,6.261707715779571,1.9535700439406751
rockaway,2.095903274289385,5.678873587267573
rocker,2.095903274289385,5.678873587267573
rockestra,0.0,2.5
rocket,1.9124892893931982,6.4556962358128835
rocketfish,2.5,0.0
rocki,3.321928094887363,3.321928094887363
rockier,0.0,2.5
rockin,1.2301433994512887,13.783470770180712
rockinest,0.0,2.5
rockish,2.5,0.0
rocknow,2.5,0.0
rockport,0.0,2.5
rockstar,0.0,2.5
rockvillepretti,0.0,2.5
rococo,0.0,5.0
rod,4.742632390555292,2.4097933153777453
rodan,0.0,2.5
roddenberri,0.0,5.0
roddi,10.318851158516171,1.4306765580733931
rode,3.321928094887363,3.321928094887363
rodeo,2.5,0.0
rodney,3.321928094887363,3.321928094887363
rodrigo,0.0,2.5
rodriguez,3.321928094887363,3.321928094887363
roe,2.5,0.0
roeg,0.0,2.5
roerich,7.5,0.0
roethk,0.0,2.5
rogan,5.0,0.0
rogen,2.5,0.0
roger,2.717562737549928,4.1145820804822515
rogerian,2.5,0.0
roget,0.0,2.5
rogu,5.678873587267573,2.095903274289385
roh,2.5,0.0
rohirr,2.5,0.0
rohnk,0.0,2.5
roin,0.0,5.0
roksana,2.5,0.0
role,1.4306765580733931,10.318851158516171
roleplay,0.0,2.5
roll,3.4398929547509716,3.2091947835839516
roller,0.0,7.5
rollercoast,0.0,7.5
rolli,0.0,2.5
rollick,1.6609640474436815,8.003922779651097
rollin,0.0,2.5
rollish,2.5,0.0
rom,4.899079389427794,2.3475901497877913
roma,0.0,2.5
roman,2.45407609740746,4.638223219251579
romanc,3.9712170478272815,2.8046767821586527
romania,0.0,2.5
romant,1.8483228981461683,6.78661685773948
romantic,5.678873587267573,2.095903274289385
romanticis,0.0,2.5
romat,2.5,0.0
rome,2.095903274289385,5.678873587267573
romeo,2.3475901497877913,4.899079389427794
romer,2.5,0.0
romero,0.0,2.5
romi,0.0,2.5
romot,0.0,2.5
romp,0.0,15.0
romper,2.5,0.0
rompth,0.0,2.5
romulan,2.5,0.0
ron,1.6609640474436815,8.003922779651097
ronald,3.321928094887363,3.321928094887363
ronan,0.0,5.0
rong,2.5,0.0
roni,2.5,0.0
ronin,2.5,0.0
ronni,3.321928094887363,3.321928094887363
roo,2.5,0.0
roof,7.5,0.0
rooftop,5.0,0.0
rook,0.0,2.5
room,0.0,7.5
roomi,1.0479516371446924,19.549378059091087
roomier,2.5,0.0
roomin,0.0,2.5
roommat,3.321928094887363,3.321928094887363
roommi,2.5,0.0
roomremain,2.5,0.0
roos,2.5,0.0
roosevelt,0.0,7.5
rooster,0.0,5.0
root,3.047087480409683,3.630081731197673
rootkit,7.5,0.0
rootsi,0.0,2.5
rope,4.742632390555292,2.4097933153777453
roquefort,2.5,0.0
rorem,2.5,0.0
rori,5.0,0.0
rorti,2.5,0.0
rosa,0.0,5.0
rosali,0.0,5.0
rosalind,0.0,7.5
rosamund,2.5,0.0
rosari,3.321928094887363,3.321928094887363
rosario,0.0,2.5
rose,2.485945814380188,4.566386471404745
rosemari,2.6619559702796276,4.212993519393615
rosenberg,2.095903274289385,5.678873587267573
rosenbush,0.0,2.5
rosenkrantz,2.5,0.0
rosenrot,2.5,0.0
rosetta,3.321928094887363,3.321928094887363
rosettabook,2.5,0.0
rosewood,0.0,2.5
roshan,0.0,2.5
rosi,5.678873587267573,2.095903274289385
rosl,2.5,0.0
ross,5.678873587267573,2.095903274289385
rossann,2.5,0.0
rossini,0.0,7.5
rossovich,0.0,2.5
roswel,3.321928094887363,3.321928094887363
rot,5.678873587267573,2.095903274289385
rotari,9.162168319362612,1.530895350152348
rotat,4.212993519393615,2.6619559702796276
rotate,0.0,2.5
rote,7.5,0.0
roth,1.285097208938469,12.62925313651334
rothbard,2.5,0.0
rothco,2.5,0.0
rothschild,0.0,2.5
rotor,0.0,2.5
rotten,40.284272048584114,0.7966397701969123
rottong,0.0,2.5
rotweil,0.0,2.5
roug,2.3475901497877913,4.899079389427794
rough,3.9590888881183943,2.812405304718256
rougher,3.321928094887363,3.321928094887363
roughest,3.321928094887363,3.321928094887363
roughian,0.0,2.5
round,3.188581074149854,3.462657361701245
roundedg,0.0,2.5
rounder,2.5,0.0
roundout,0.0,2.5
rourk,5.0,0.0
rous,0.0,10.0
rousseau,0.0,5.0
rout,2.9203673004336506,3.798794064681797
router,7.5,0.0
routin,3.321928094887363,3.321928094887363
routinesfeed,0.0,2.5
rove,2.5,0.0
row,10.318851158516171,1.4306765580733931
rowan,2.095903274289385,5.678873587267573
rowdi,1.6609640474436815,8.003922779651097
rowdili,0.0,2.5
rowenta,0.0,5.0
rower,0.0,2.5
rowl,1.035044824287818,20.12567105415861
rowland,0.0,7.5
rowlf,0.0,2.5
rox,3.321928094887363,3.321928094887363
roxana,5.0,0.0
roxi,5.678873587267573,2.095903274289385
roxio,12.5,0.0
roxxi,2.5,0.0
roy,1.997593496840355,6.0675838318038835
royal,3.2076587491603172,3.441575920909497
royalti,0.0,2.5
royc,0.0,7.5
rozan,0.0,2.5
rozz,10.0,0.0
rp,0.0,2.5
rpg,1.6609640474436815,8.003922779651097
rpgs,0.0,2.5
rpm,3.321928094887363,3.321928094887363
rpms,0.0,2.5
rps,0.0,2.5
rr,5.678873587267573,2.095903274289385
rrrooounddd,2.5,0.0
rrrrrrrrrreeeeeeeeeaaaalli,0.0,2.5
rrs,0.0,2.5
rrun,0.0,2.5
rs,2.095903274289385,5.678873587267573
rsc,2.5,0.0
rshannon,2.5,0.0
rsing,0.0,2.5
rst,2.5,0.0
rsv,0.0,5.0
rt,5.0,0.0
rtbarri,0.0,2.5
rua,0.0,2.5
rub,3.6535436821624496,3.0285756004818563
rubb,2.5,0.0
rubber,2.68538628536236,4.170831608277665
rubberi,2.5,0.0
rubbermaid,1.285097208938469,12.62925313651334
rubbish,46.42594966741114,0.7602999151792968
rubbl,2.5,0.0
rube,2.5,0.0
ruben,4.1145820804822515,2.717562737549928
rubi,0.0,10.0
rubio,0.0,2.5
rucka,0.0,5.0
ruckzuck,0.0,2.5
rudbek,0.0,2.5
rudd,0.0,2.5
rude,6.737644042848348,1.857386480189355
rudi,1.6609640474436815,8.003922779651097
rudimentari,3.321928094887363,3.321928094887363
rudin,0.0,2.5
rudoff,5.0,0.0
rudolph,0.0,5.0
ruein,2.5,0.0
rueven,0.0,5.0
ruf,2.5,0.0
ruff,3.321928094887363,3.321928094887363
ruffian,2.5,0.0
ruffin,0.0,2.5
ruffl,2.095903274289385,5.678873587267573
rufus,0.0,5.0
rug,1.8687634631850907,6.677246972230794
rugrat,2.5,0.0
rui,0.0,2.5
ruin,10.781200013393999,1.3966415225430213
ruinous,3.321928094887363,3.321928094887363
rukmani,0.0,2.5
rule,3.4358856466259087,3.212860067744406
ruler,0.0,2.5
rulez,0.0,5.0
rulz,0.0,5.0
rum,2.5,0.0
rumbl,2.4097933153777453,4.742632390555292
rummag,2.5,0.0
rummi,0.0,2.5
rumor,12.62925313651334,1.285097208938469
rumour,2.5,0.0
rumsfeld,5.678873587267573,2.095903274289385
run,3.9206194732552997,2.8373130682138097
runandth,0.0,2.5
runaway,2.785345075685467,4.0019613898255475
rundgren,2.5,0.0
rune,4.507575551943847,2.51294159473206
runic,0.0,5.0
runner,2.51294159473206,4.507575551943847
runni,3.321928094887363,3.321928094887363
runnin,0.0,2.5
runninga,0.0,2.5
runnung,2.5,0.0
runth,2.5,0.0
rupe,2.5,0.0
rupert,2.095903274289385,5.678873587267573
ruptur,12.5,0.0
ruqa,0.0,2.5
rural,2.6301168673979136,4.271985235273362
ruse,2.5,0.0
rush,4.279594176368781,2.6260878052725394
rushdi,7.5,0.0
rushedth,0.0,2.5
rushescan,0.0,2.5
ruskin,3.321928094887363,3.321928094887363
russ,2.51294159473206,4.507575551943847
russain,0.0,2.5
russel,6.610797698940938,1.8815421796317378
russert,0.0,2.5
russia,3.321928094887363,3.321928094887363
russian,3.0265082168447353,3.6561878590326193
russianinstrument,0.0,2.5
russl,2.5,0.0
rust,10.174332938275962,1.4419462865621575
rusti,3.054750901711627,3.6204807592266683
rustic,1.4306765580733931,10.318851158516171
rustin,2.5,0.0
rustl,0.0,2.5
ruth,2.095903274289385,5.678873587267573
ruthless,0.0,15.0
ruuuf,0.0,2.5
rv,0.0,5.0
rvc,2.5,0.0
rvg,0.0,2.5
rw,0.0,5.0
rx,0.0,2.5
ry,2.095903274289385,5.678873587267573
ryan,2.717562737549928,4.1145820804822515
ryder,4.507575551943847,2.51294159473206
rye,0.0,10.0
ryhm,2.5,0.0
rylan,2.5,0.0
ryle,0.0,2.5
ryman,2.5,0.0
ryme,0.0,2.5
rythem,3.321928094887363,3.321928094887363
rythim,2.5,0.0
rythm,0.0,2.5
rythmic,1.285097208938469,12.62925313651334
rythym,0.0,5.0
ryun,0.0,2.5
rzeznik,0.0,2.5
sa,1.6609640474436815,8.003922779651097
saavi,2.5,0.0
sabati,2.5,0.0
sabatini,0.0,2.5
sabatog,2.5,0.0
sabbath,2.095903274289385,5.678873587267573
sabe,0.0,2.5
saber,2.5,0.0
saberhagen,2.5,0.0
sabermetrician,2.5,0.0
sabian,0.0,2.5
sabin,0.0,2.5
sabl,5.678873587267573,2.095903274289385
sabotag,15.0,0.0
sabr,0.0,2.5
sabrina,0.0,7.5
sabu,0.0,2.5
sabv,2.5,0.0
sac,0.0,2.5
saccarin,2.5,0.0
saccharin,12.5,0.0
sacd,5.678873587267573,2.095903274289385
sach,5.0,0.0
sachel,0.0,2.5
sachem,7.5,0.0
sack,3.321928094887363,3.321928094887363
sackett,0.0,7.5
sackvill,0.0,2.5
sacr,2.6094892646758554,4.311291146316909
sacrafici,0.0,7.5
sacrament,2.5,0.0
sacri,2.5,0.0
sacrif,5.159425579258086,2.2537877759719245
sacrifi,2.5,0.0
sacrific,2.095903274289385,5.678873587267573
sactorob,2.5,0.0
sad,5.138289596003878,2.260991986580186
sadaam,2.5,0.0
saddam,10.318851158516171,1.4306765580733931
sadden,5.445306345465875,2.162639121587463
saddenen,0.0,2.5
sadder,5.678873587267573,2.095903274289385
saddest,2.5950375316654903,4.339356391946547
saddl,2.785345075685467,4.0019613898255475
sade,1.8380053935977752,6.8433137786230045
sadess,0.0,2.5
sadi,0.0,12.5
sadist,4.0019613898255475,2.785345075685467
sadlli,2.5,0.0
sado,0.0,2.5
sadomast,0.0,2.5
sadt,0.0,2.5
sae,2.5,0.0
saeco,5.0,0.0
saen,2.095903274289385,5.678873587267573
safe,2.692442596179957,4.158335081327084
safecast,2.5,0.0
safeguard,2.5,0.0
safekeep,0.0,2.5
safer,3.6204807592266683,3.054750901711627
safest,4.507575551943847,2.51294159473206
safetymed,0.0,2.5
saffi,0.0,5.0
safina,0.0,2.5
saftey,2.5,0.0
sag,19.549378059091087,1.0479516371446924
saga,3.321928094887363,3.321928094887363
sagal,2.5,0.0
sagan,4.1145820804822515,2.717562737549928
sage,1.8380053935977752,6.8433137786230045
saggi,3.321928094887363,3.321928094887363
saggin,0.0,2.5
sahara,2.5,0.0
sahm,0.0,2.5
sahni,0.0,2.5
said,4.571006606138354,2.4838601792920083
saidin,2.5,0.0
saidloos,2.5,0.0
sail,1.628772687460096,8.26147961524736
sailboat,2.5,0.0
sailior,0.0,5.0
sailor,0.0,2.5
saint,1.4306765580733931,10.318851158516171
sainthood,0.0,2.5
sainti,0.0,2.5
saionara,0.0,2.5
saitisfi,0.0,2.5
saiyan,0.0,7.5
sakar,5.0,0.0
sake,31.070680064188018,0.8725028695491561
sakira,0.0,2.5
sal,0.0,2.5
salaci,3.321928094887363,3.321928094887363
salad,2.51294159473206,4.507575551943847
salada,2.5,0.0
salamandastrom,0.0,5.0
salari,7.5,0.0
saldana,0.0,2.5
salem,4.507575551943847,2.51294159473206
salerno,5.0,0.0
salesman,0.0,2.5
salesmen,0.0,2.5
salespeopl,0.0,2.5
salgari,2.5,0.0
salicyl,5.0,0.0
salido,0.0,2.5
salient,3.321928094887363,3.321928094887363
salina,0.0,2.5
saling,2.8394367936337863,3.9173823267621817
salisburi,2.5,0.0
saliv,12.62925313651334,1.285097208938469
sall,0.0,2.5
sallgood,0.0,2.5
salli,3.0212099296053805,3.662986595046085
sallowi,2.5,0.0
salmon,1.4306765580733931,10.318851158516171
salomon,2.5,0.0
salon,0.0,7.5
salonga,0.0,2.5
saloon,0.0,2.5
salsa,2.8394367936337863,3.9173823267621817
salsoul,0.0,2.5
salt,2.095903274289385,5.678873587267573
saltheart,0.0,2.5
salti,5.0,0.0
salton,2.5,0.0
saltwat,3.321928094887363,3.321928094887363
salut,0.0,5.0
salv,2.5,0.0
salvadorean,0.0,2.5
salvag,21.854345326782823,1.0
salvat,3.321928094887363,3.321928094887363
salvator,2.5,0.0
salycyl,0.0,2.5
salzburg,2.5,0.0
sam,2.095903274289385,5.678873587267573
samantha,1.6609640474436815,8.003922779651097
samba,8.003922779651097,1.6609640474436815
sambl,2.5,0.0
same,5.260098519203077,2.220389354821854
sameher,0.0,2.5
samewon,0.0,2.5
samhain,0.0,2.5
samir,2.5,0.0
sammi,6.261707715779571,1.9535700439406751
samn,2.5,0.0
sampl,3.1956108263448426,3.4548505246502272
sampletron,0.0,2.5
sampson,0.0,2.5
samson,2.5,0.0
samsung,6.4556962358128835,1.9124892893931982
samual,0.0,2.5
samuari,2.5,0.0
samuel,0.0,10.0
samurai,4.1145820804822515,2.717562737549928
san,2.7645093919489363,4.03576521428727
sanaa,3.321928094887363,3.321928094887363
sanam,2.5,0.0
sanborn,0.0,15.0
sanchez,2.5,0.0
sanctifi,3.321928094887363,3.321928094887363
sanctimoni,0.0,2.5
sanctimonius,2.5,0.0
sanction,5.678873587267573,2.095903274289385
sanctuari,2.095903274289385,5.678873587267573
sand,4.1145820804822515,2.717562737549928
sandal,5.678873587267573,2.095903274289385
sandard,0.0,2.5
sandburg,2.5,0.0
sandi,0.0,5.0
sandinista,0.0,5.0
sandisk,4.1145820804822515,2.717562737549928
sandler,10.0,0.0
sandplay,0.0,2.5
sandra,2.095903274289385,5.678873587267573
sandungueo,0.0,2.5
sandwich,3.321928094887363,3.321928094887363
sane,4.271985235273362,2.6301168673979136
sanelli,0.0,2.5
sanest,0.0,2.5
sang,2.313160742623644,4.991020311411109
sangean,3.321928094887363,3.321928094887363
sanit,3.321928094887363,3.321928094887363
sanitari,10.318851158516171,1.4306765580733931
saniti,0.0,5.0
sanitis,5.0,0.0
sanjay,0.0,2.5
sank,3.321928094887363,3.321928094887363
sansa,3.321928094887363,3.321928094887363
sant,2.5,0.0
santa,2.51294159473206,4.507575551943847
santana,7.341079556313824,1.754769834800818
santiago,5.678873587267573,2.095903274289385
santo,2.5,0.0
sanyo,0.0,2.5
saoirs,0.0,7.5
sap,8.003922779651097,1.6609640474436815
sapperstein,2.5,0.0
sapphir,0.0,2.5
sappi,12.37268612466313,1.2986450350544751
sappiest,5.0,0.0
saqifa,2.5,0.0
sara,1.4306765580733931,10.318851158516171
saraband,0.0,5.0
sarah,1.453541992508055,10.029797204340529
saramago,2.5,0.0
sarandon,0.0,2.5
sarawak,3.321928094887363,3.321928094887363
sarcasim,0.0,2.5
sarcasm,3.321928094887363,3.321928094887363
sarcast,2.2363458328106818,5.211440485380426
sardon,0.0,12.5
sargeant,0.0,2.5
sargent,5.0,0.0
sarr,2.5,0.0
sartrean,0.0,2.5
sas,2.095903274289385,5.678873587267573
sasha,0.0,17.5
saska,0.0,2.5
sassi,2.978033117136071,3.719611071037446
sassier,0.0,2.5
sastifi,0.0,2.5
sastisfi,2.5,0.0
sat,4.638223219251579,2.45407609740746
sata,5.678873587267573,2.095903274289385
satalit,5.0,0.0
satan,4.429109033453578,2.550301736963706
satana,0.0,2.5
satanist,1.6609640474436815,8.003922779651097
satchel,0.0,2.5
sate,7.5,0.0
sateen,4.1145820804822515,2.717562737549928
satelit,2.095903274289385,5.678873587267573
satellit,2.978033117136071,3.719611071037446
satesfi,0.0,2.5
sati,10.318851158516171,1.4306765580733931
satiat,2.5,0.0
satifi,5.678873587267573,2.095903274289385
satilit,2.5,0.0
satin,1.6609640474436815,8.003922779651097
satini,0.0,2.5
satir,2.862584423711073,3.88252561666981
satirist,2.5,0.0
satisfact,0.0,2.5
satisfactori,3.6029687045003636,3.0688630208544416
satisfactorili,4.507575551943847,2.51294159473206
satisfecha,0.0,2.5
satisfi,1.9882732123789595,6.107562219120881
satisi,0.0,2.5
satisif,0.0,2.5
satisifi,2.717562737549928,4.1145820804822515
satistfi,0.0,2.5
satlelit,0.0,2.5
sator,3.321928094887363,3.321928094887363
satriani,0.0,2.5
satta,0.0,2.5
satur,2.9203673004336506,3.798794064681797
saturday,2.9203673004336506,3.798794064681797
saturn,2.095903274289385,5.678873587267573
saturniwgp,0.0,2.5
satut,0.0,2.5
satyricon,5.0,0.0
sau,7.5,0.0
sauag,0.0,2.5
sauc,1.4306765580733931,10.318851158516171
saucean,0.0,2.5
saucepan,0.0,2.5
saucer,0.0,2.5
sauci,2.5,0.0
sauconi,0.0,2.5
saudi,4.507575551943847,2.51294159473206
saught,0.0,2.5
saul,10.318851158516171,1.4306765580733931
sauni,2.5,0.0
saunier,2.5,0.0
saurian,2.5,0.0
sauron,0.0,10.0
saut,0.0,5.0
saute,5.678873587267573,2.095903274289385
savag,2.095903274289385,5.678873587267573
savanah,0.0,2.5
savannah,3.321928094887363,3.321928094887363
savasana,2.5,0.0
savatag,5.678873587267573,2.095903274289385
save,7.467285718390069,1.735548926577219
saver,0.9266284080291269,26.463034750828918
savi,2.5,0.0
savior,2.095903274289385,5.678873587267573
saviour,0.0,2.5
savoir,0.0,2.5
savor,1.388581658628238,10.896762903258734
savori,0.0,5.0
savour,0.0,2.5
savourit,0.0,2.5
savoy,0.0,10.0
savvi,3.321928094887363,3.321928094887363
saw,2.7833651135973834,4.00514358814509
sawblad,2.5,0.0
sawdust,0.0,2.5
sawtooth,2.5,0.0
sawyer,2.5,0.0
sawzal,2.5,0.0
sax,1.6609640474436815,8.003922779651097
saxon,5.0,0.0
saxophonist,3.321928094887363,3.321928094887363
say,3.9473610843011326,2.819934798343346
sayabout,2.5,0.0
sayal,0.0,2.5
sayin,5.678873587267573,2.095903274289385
sayit,0.0,2.5
saysth,0.0,2.5
saytexa,2.5,0.0
sayuri,2.095903274289385,5.678873587267573
sayz,0.0,2.5
sb,1.285097208938469,12.62925313651334
sba,2.5,0.0
sbcglobal,2.5,0.0
sbh,0.0,2.5
sbm,0.0,2.5
sbrub,0.0,2.5
sc,0.0,7.5
scaaari,0.0,2.5
scab,5.0,0.0
scacchi,2.5,0.0
scaffold,2.5,0.0
scala,3.321928094887363,3.321928094887363
scalabl,0.0,5.0
scald,15.0,0.0
scale,3.481388534756018,3.171880042295375
scalia,0.0,2.5
scallop,3.321928094887363,3.321928094887363
scalp,3.321928094887363,3.321928094887363
scam,9.547874667292193,1.4947531601505835
scambl,2.5,0.0
scame,2.5,0.0
scan,6.59997911025334,1.8836492457004452
scandal,6.4556962358128835,1.9124892893931982
scandanavia,2.5,0.0
scandavia,0.0,2.5
scandel,2.5,0.0
scandinavian,1.8380053935977752,6.8433137786230045
scandl,0.0,2.5
scane,0.0,5.0
scanner,2.5,0.0
scanpan,0.0,2.5
scansnap,0.0,2.5
scant,9.162168319362612,1.530895350152348
scanti,2.5,0.0
scantili,5.678873587267573,2.095903274289385
scantilli,2.5,0.0
scape,2.5,0.0
scapegoat,2.5,0.0
scar,3.321928094887363,3.321928094887363
scarborough,2.5,0.0
scarc,2.9203673004336506,3.798794064681797
scardey,2.5,0.0
scare,3.5551012930142187,3.10834515132922
scarecrow,3.321928094887363,3.321928094887363
scaremong,0.0,2.5
scarey,5.678873587267573,2.095903274289385
scarf,3.321928094887363,3.321928094887363
scarfac,2.5,0.0
scarfest,0.0,2.5
scari,3.9246956626840515,2.834645089662581
scarier,4.507575551943847,2.51294159473206
scariest,3.321928094887363,3.321928094887363
scarili,3.321928094887363,3.321928094887363
scarlet,3.321928094887363,3.321928094887363
scarlett,3.321928094887363,3.321928094887363
scarpeta,0.0,2.5
scarpetta,14.937236057436325,1.1832946624549385
scarri,2.5,0.0
scarriest,2.5,0.0
scat,0.0,5.0
scatch,0.0,2.5
scath,5.678873587267573,2.095903274289385
scatolog,3.321928094887363,3.321928094887363
scatter,6.610797698940938,1.8815421796317378
scatterbrain,3.321928094887363,3.321928094887363
scaveng,3.321928094887363,3.321928094887363
scbcd,0.0,2.5
scd,0.0,5.0
scea,2.5,0.0
sceam,2.5,0.0
sceamo,2.5,0.0
sceen,3.321928094887363,3.321928094887363
scenari,2.5,0.0
scenario,5.0,0.0
scene,3.2392144554136055,3.407423698026852
sceneri,1.4306765580733931,10.318851158516171
