,negative,neutral,positive,total
referenti,1.0,1.0,1.0,3.0
refin,2.0,1.0,0.0,3.0
refit,1.0,0.0,0.0,1.0
reflect,7.0,5.0,1.0,13.0
reflex,1.0,0.0,0.0,1.0
refract,1.0,0.0,0.0,1.0
refresh,27.0,13.0,6.0,46.0
refuge,1.0,0.0,0.0,1.0
refus,9.0,3.0,1.0,13.0
regain,2.0,0.0,0.0,2.0
regal,0.0,0.0,1.0,1.0
regard,4.0,2.0,2.0,8.0
regardless,2.0,0.0,0.0,2.0
reggio,3.0,0.0,0.0,3.0
regiment,1.0,0.0,0.0,1.0
reginald,0.0,0.0,2.0,2.0
regist,2.0,2.0,0.0,4.0
regret,2.0,0.0,0.0,2.0
regrett,0.0,1.0,0.0,1.0
regular,1.0,1.0,0.0,2.0
regurgit,1.0,1.0,0.0,2.0
rehash,1.0,2.0,1.0,4.0
rehears,1.0,0.0,1.0,2.0
reheat,0.0,1.0,0.0,1.0
reilli,0.0,1.0,0.0,1.0
reimagin,0.0,0.0,1.0,1.0
reinforc,0.0,1.0,0.0,1.0
reinvent,0.0,0.0,1.0,1.0
reinvigor,1.0,0.0,0.0,1.0
reiter,0.0,1.0,0.0,1.0
reject,3.0,2.0,2.0,7.0
rejigg,1.0,0.0,0.0,1.0
rekindl,2.0,1.0,0.0,3.0
relat,21.0,5.0,5.0,31.0
relax,3.0,2.0,0.0,5.0
relay,2.0,0.0,0.0,2.0
releas,11.0,1.0,4.0,16.0
releg,2.0,0.0,0.0,2.0
relentless,9.0,2.0,1.0,12.0
relev,4.0,0.0,0.0,4.0
reli,14.0,3.0,0.0,17.0
reliabl,3.0,1.0,0.0,4.0
reliev,1.0,0.0,0.0,1.0
religi,4.0,4.0,0.0,8.0
relish,1.0,0.0,1.0,2.0
reloc,1.0,0.0,0.0,1.0
reluct,4.0,1.0,0.0,5.0
remain,45.0,10.0,2.0,57.0
remak,5.0,0.0,1.0,6.0
remark,42.0,8.0,3.0,53.0
rememb,28.0,11.0,3.0,42.0
remind,20.0,2.0,4.0,26.0
remot,8.0,2.0,1.0,11.0
remov,3.0,0.0,0.0,3.0
rend,0.0,1.0,0.0,1.0
render,13.0,1.0,0.0,14.0
reno,3.0,0.0,0.0,3.0
renown,3.0,1.0,0.0,4.0
rent,6.0,1.0,1.0,8.0
rental,2.0,0.0,0.0,2.0
reopen,1.0,0.0,0.0,1.0
repackag,0.0,2.0,0.0,2.0
repair,0.0,1.0,0.0,1.0
repeat,9.0,5.0,0.0,14.0
repel,5.0,1.0,0.0,6.0
repetit,10.0,6.0,0.0,16.0
repetiti,1.0,1.0,0.0,2.0
replac,10.0,0.0,0.0,10.0
replet,2.0,1.0,1.0,4.0
report,5.0,1.0,0.0,6.0
reprehens,1.0,0.0,0.0,1.0
repres,16.0,5.0,1.0,22.0
repress,4.0,0.0,1.0,5.0
reproduc,1.0,0.0,0.0,1.0
reptilian,1.0,0.0,0.0,1.0
repugn,1.0,0.0,0.0,1.0
repuls,3.0,1.0,1.0,5.0
reput,1.0,0.0,0.0,1.0
requir,17.0,5.0,1.0,23.0
requisit,2.0,0.0,0.0,2.0
rerun,2.0,0.0,0.0,2.0
rescu,5.0,0.0,0.0,5.0
resembl,10.0,3.0,3.0,16.0
resent,1.0,1.0,0.0,2.0
reserv,3.0,0.0,2.0,5.0
resid,1.0,0.0,1.0,2.0
resist,9.0,2.0,0.0,11.0
resolut,6.0,2.0,0.0,8.0
resolv,1.0,1.0,1.0,3.0
reson,7.0,5.0,0.0,12.0
resort,4.0,1.0,2.0,7.0
resound,1.0,0.0,0.0,1.0
resourc,3.0,0.0,0.0,3.0
respect,14.0,5.0,2.0,21.0
respond,3.0,0.0,0.0,3.0
respons,6.0,3.0,0.0,9.0
rest,3.0,1.0,0.0,4.0
restag,1.0,0.0,0.0,1.0
restless,1.0,0.0,0.0,1.0
restor,3.0,0.0,0.0,3.0
restrain,2.0,2.0,2.0,6.0
restrict,1.0,0.0,0.0,1.0
result,1.0,0.0,0.0,1.0
resum,0.0,0.0,1.0,1.0
resurrect,2.0,0.0,0.0,2.0
resuscit,1.0,0.0,0.0,1.0
retail,1.0,0.0,0.0,1.0
retain,4.0,2.0,1.0,7.0
retch,0.0,1.0,0.0,1.0
retel,1.0,0.0,0.0,1.0
rethink,1.0,1.0,0.0,2.0
retir,1.0,0.0,0.0,1.0
retitl,1.0,0.0,0.0,1.0
retold,1.0,0.0,1.0,2.0
retool,2.0,0.0,0.0,2.0
retread,3.0,0.0,0.0,3.0
retreat,1.0,0.0,0.0,1.0
retriev,1.0,0.0,0.0,1.0
retro,2.0,0.0,1.0,3.0
retrograd,1.0,0.0,0.0,1.0
retrospect,1.0,0.0,0.0,1.0
return,10.0,0.0,2.0,12.0
reveal,30.0,4.0,3.0,37.0
revel,4.0,1.0,0.0,5.0
revelatori,3.0,2.0,1.0,6.0
rever,1.0,1.0,0.0,2.0
reverber,1.0,0.0,0.0,1.0
review,3.0,1.0,0.0,4.0
revigor,1.0,0.0,0.0,1.0
revisit,2.0,0.0,0.0,2.0
revit,1.0,0.0,1.0,2.0
reviv,2.0,0.0,0.0,2.0
revok,0.0,0.0,1.0,1.0
revolutionari,2.0,0.0,0.0,2.0
revolv,0.0,0.0,1.0,1.0
reward,12.0,4.0,2.0,18.0
rework,3.0,0.0,0.0,3.0
rewritten,1.0,0.0,0.0,1.0
rhapsod,3.0,0.0,0.0,3.0
rhetor,0.0,1.0,0.0,1.0
rhythm,2.0,0.0,0.0,2.0
rhythmic,0.0,1.0,0.0,1.0
rib,0.0,1.0,0.0,1.0
ribisi,0.0,1.0,0.0,1.0
ricci,0.0,1.0,0.0,1.0
rich,40.0,6.0,1.0,47.0
richer,5.0,2.0,1.0,8.0
richest,0.0,1.0,0.0,1.0
rick,1.0,0.0,0.0,1.0
ridden,2.0,2.0,0.0,4.0
riddl,4.0,1.0,1.0,6.0
ride,9.0,1.0,0.0,10.0
ridicul,11.0,5.0,4.0,20.0
rifkin,1.0,0.0,0.0,1.0
rig,1.0,0.0,1.0,2.0
right,69.0,16.0,7.0,92.0
righteous,1.0,0.0,0.0,1.0
rigid,4.0,1.0,0.0,5.0
rigor,0.0,1.0,1.0,2.0
rile,1.0,0.0,0.0,1.0
ring,8.0,0.0,0.0,8.0
ringsid,1.0,0.0,0.0,1.0
riot,2.0,0.0,0.0,2.0
rip,9.0,3.0,2.0,14.0
ripe,2.0,3.0,1.0,6.0
ripen,1.0,0.0,0.0,1.0
ripper,1.0,0.0,0.0,1.0
rise,20.0,1.0,1.0,22.0
risk,2.0,1.0,0.0,3.0
riski,2.0,1.0,1.0,4.0
ritchi,1.0,1.0,0.0,2.0
ritual,1.0,0.0,0.0,1.0
rival,4.0,0.0,2.0,6.0
rivet,15.0,2.0,4.0,21.0
road,1.0,0.0,0.0,1.0
roadsid,0.0,1.0,0.0,1.0
roar,1.0,0.0,1.0,2.0
rob,3.0,0.0,0.0,3.0
robert,11.0,1.0,1.0,13.0
roberto,2.0,0.0,0.0,2.0
robin,3.0,2.0,2.0,7.0
robinson,1.0,0.0,0.0,1.0
robot,2.0,0.0,0.0,2.0
robust,2.0,0.0,0.0,2.0
rocawear,1.0,0.0,0.0,1.0
rock,3.0,2.0,0.0,5.0
rocki,2.0,0.0,0.0,2.0
rockumentari,1.0,0.0,0.0,1.0
rode,1.0,0.0,0.0,1.0
rodrigu,1.0,0.0,0.0,1.0
rodriguez,1.0,0.0,0.0,1.0
rohmer,3.0,1.0,0.0,4.0
roil,2.0,0.0,0.0,2.0
roister,0.0,1.0,0.0,1.0
roll,9.0,5.0,3.0,17.0
rollick,4.0,0.0,0.0,4.0
rom,1.0,0.0,0.0,1.0
roman,1.0,1.0,0.0,2.0
romanc,1.0,0.0,0.0,1.0
romanek,1.0,0.0,0.0,1.0
romant,78.0,28.0,9.0,115.0
romantic,1.0,0.0,1.0,2.0
rome,0.0,1.0,0.0,1.0
rometh,1.0,0.0,0.0,1.0
romp,2.0,0.0,0.0,2.0
root,8.0,5.0,1.0,14.0
rose,7.0,2.0,0.0,9.0
rosemari,1.0,0.0,0.0,1.0
rosili,0.0,0.0,1.0,1.0
ross,0.0,1.0,0.0,1.0
rot,1.0,0.0,1.0,2.0
rote,5.0,0.0,0.0,5.0
rothman,1.0,0.0,0.0,1.0
rotoscop,1.0,0.0,0.0,1.0
rotten,2.0,1.0,0.0,3.0
rough,6.0,4.0,1.0,11.0
round,2.0,1.0,1.0,4.0
rous,1.0,5.0,1.0,7.0
routin,13.0,6.0,1.0,20.0
rowdi,1.0,0.0,0.0,1.0
rowl,2.0,1.0,0.0,3.0
royal,1.0,0.0,0.0,1.0
rrb,114.0,27.0,13.0,154.0
rudd,1.0,0.0,0.0,1.0
rude,3.0,0.0,0.0,3.0
rudimentari,1.0,1.0,0.0,2.0
rueful,2.0,0.0,1.0,3.0
ruin,4.0,0.0,0.0,4.0
ruinous,1.0,1.0,0.0,2.0
rumbl,0.0,0.0,1.0,1.0
rumin,1.0,0.0,0.0,1.0
run,49.0,10.0,5.0,64.0
runaway,1.0,0.0,0.0,1.0
rung,1.0,0.0,0.0,1.0
runner,1.0,0.0,0.0,1.0
rural,1.0,1.0,2.0,4.0
rush,6.0,1.0,0.0,7.0
russian,7.0,1.0,1.0,9.0
rust,1.0,0.0,0.0,1.0
rusti,0.0,1.0,0.0,1.0
rustic,2.0,0.0,0.0,2.0
ruthless,1.0,1.0,0.0,2.0
ryan,9.0,0.0,0.0,9.0
ryoko,1.0,0.0,0.0,1.0
sabotag,2.0,2.0,0.0,4.0
saccharin,3.0,1.0,0.0,4.0
sacr,0.0,0.0,1.0,1.0
sacrif,5.0,0.0,0.0,5.0
sacrific,2.0,0.0,0.0,2.0
sad,38.0,11.0,5.0,54.0
sadden,1.0,0.0,0.0,1.0
saddest,1.0,1.0,0.0,2.0
saddl,2.0,0.0,2.0,4.0
sade,1.0,1.0,1.0,3.0
sadist,2.0,1.0,1.0,4.0
safe,9.0,6.0,1.0,16.0
sag,1.0,0.0,0.0,1.0
saga,0.0,1.0,0.0,1.0
said,17.0,2.0,2.0,21.0
sailor,1.0,0.0,0.0,1.0
saint,0.0,1.0,0.0,1.0
sake,2.0,0.0,0.0,2.0
salaci,2.0,0.0,0.0,2.0
sall,1.0,0.0,0.0,1.0
salli,1.0,0.0,0.0,1.0
salut,1.0,0.0,0.0,1.0
salvag,2.0,0.0,1.0,3.0
sam,1.0,2.0,0.0,3.0
same,64.0,30.0,12.0,106.0
samira,1.0,0.0,0.0,1.0
sampl,0.0,0.0,1.0,1.0
san,2.0,1.0,0.0,3.0
sanctifi,0.0,1.0,0.0,1.0
sanctimoni,2.0,0.0,1.0,3.0
sand,0.0,1.0,0.0,1.0
sandler,3.0,0.0,0.0,3.0
sandlerian,1.0,0.0,0.0,1.0
sandra,1.0,0.0,0.0,1.0
sandwich,0.0,2.0,0.0,2.0
sane,3.0,0.0,0.0,3.0
sanguin,2.0,0.0,0.0,2.0
sanitis,1.0,0.0,0.0,1.0
santa,2.0,0.0,0.0,2.0
sappi,12.0,3.0,0.0,15.0
sara,2.0,0.0,0.0,2.0
sarah,1.0,0.0,0.0,1.0
sarandon,3.0,0.0,0.0,3.0
sarcast,0.0,1.0,0.0,1.0
sardon,4.0,2.0,0.0,6.0
sassi,1.0,0.0,1.0,2.0
sat,1.0,0.0,0.0,1.0
satan,0.0,0.0,1.0,1.0
satellit,0.0,0.0,1.0,1.0
satir,9.0,3.0,2.0,14.0
satisfactori,3.0,0.0,0.0,3.0
satisfactorili,1.0,0.0,0.0,1.0
satisfi,43.0,11.0,8.0,62.0
saturday,8.0,2.0,1.0,11.0
saucer,0.0,1.0,0.0,1.0
savag,3.0,0.0,0.0,3.0
save,28.0,10.0,3.0,41.0
savoca,1.0,0.0,0.0,1.0
savor,2.0,1.0,1.0,4.0
savori,1.0,0.0,0.0,1.0
savour,2.0,0.0,0.0,2.0
savvi,7.0,1.0,1.0,9.0
savviest,0.0,0.0,1.0,1.0
saw,18.0,1.0,0.0,19.0
say,72.0,21.0,10.0,103.0
scald,1.0,0.0,0.0,1.0
scale,3.0,1.0,0.0,4.0
scandal,1.0,0.0,0.0,1.0
scandinavian,0.0,1.0,0.0,1.0
scant,1.0,1.0,1.0,3.0
scarc,3.0,2.0,0.0,5.0
scare,5.0,1.0,0.0,6.0
scari,24.0,4.0,2.0,30.0
scarier,2.0,0.0,0.0,2.0
scariest,2.0,0.0,0.0,2.0
scarifi,1.0,0.0,0.0,1.0
scarili,1.0,0.0,0.0,1.0
scath,2.0,1.0,1.0,4.0
scatolog,0.0,1.0,0.0,1.0
scatter,7.0,2.0,0.0,9.0
scattershot,0.0,0.0,2.0,2.0
scene,2.0,1.0,1.0,4.0
sceneri,0.0,1.0,0.0,1.0
scenic,3.0,1.0,0.0,4.0
scent,1.0,0.0,0.0,1.0
schemat,1.0,0.0,0.0,1.0
scheme,1.0,0.0,0.0,1.0
schepisi,1.0,0.0,0.0,1.0
scherfig,1.0,1.0,0.0,2.0
schizo,1.0,0.0,0.0,1.0
schlep,0.0,0.0,1.0,1.0
schlocki,2.0,0.0,0.0,2.0
schmaltzi,2.0,0.0,0.0,2.0
schmidt,3.0,0.0,0.0,3.0
schneider,2.0,0.0,0.0,2.0
schnitzler,1.0,0.0,0.0,1.0
scholar,1.0,0.0,0.0,1.0
school,0.0,1.0,0.0,1.0
schoolgirl,1.0,0.0,0.0,1.0
schtick,1.0,0.0,0.0,1.0
schticki,1.0,0.0,0.0,1.0
schwarzenegg,1.0,1.0,0.0,2.0
sci,6.0,3.0,1.0,10.0
scientif,2.0,0.0,0.0,2.0
scintil,1.0,0.0,0.0,1.0
scoobi,2.0,1.0,0.0,3.0
scoop,2.0,0.0,0.0,2.0
scorces,1.0,0.0,0.0,1.0
scorch,1.0,0.0,0.0,1.0
scorcher,1.0,0.0,0.0,1.0
score,6.0,7.0,2.0,15.0
scorn,0.0,1.0,0.0,1.0
scorses,8.0,1.0,2.0,11.0
scotch,1.0,0.0,0.0,1.0
scott,1.0,1.0,1.0,3.0
scottish,2.0,2.0,1.0,5.0
scrap,0.0,0.0,1.0,1.0
scrappi,0.0,2.0,0.0,2.0
scratch,8.0,0.0,2.0,10.0
scrawl,1.0,0.0,0.0,1.0
scream,9.0,3.0,0.0,12.0
screech,1.0,0.0,0.0,1.0
screen,17.0,9.0,1.0,27.0
screenplay,1.0,0.0,0.0,1.0
screenwrit,8.0,0.0,1.0,9.0
screw,4.0,0.0,0.0,4.0
screwbal,1.0,0.0,0.0,1.0
screwi,1.0,0.0,0.0,1.0
script,7.0,3.0,1.0,11.0
scroog,2.0,0.0,0.0,2.0
scrub,0.0,0.0,1.0,1.0
scruffi,2.0,0.0,0.0,2.0
scrutin,1.0,0.0,0.0,1.0
scummi,1.0,0.0,0.0,1.0
scuttl,1.0,0.0,0.0,1.0
scuzzi,1.0,0.0,0.0,1.0
sea,1.0,0.0,0.0,1.0
seagal,6.0,3.0,0.0,9.0
seal,4.0,0.0,0.0,4.0
seami,1.0,0.0,0.0,1.0
sean,2.0,0.0,0.0,2.0
sear,4.0,0.0,1.0,5.0
search,8.0,0.0,1.0,9.0
season,4.0,0.0,0.0,4.0
seat,3.0,0.0,0.0,3.0
seattl,0.0,1.0,0.0,1.0
seaworthi,0.0,1.0,0.0,1.0
second,22.0,11.0,6.0,39.0
secondari,2.0,0.0,0.0,2.0
secondhand,3.0,0.0,0.0,3.0
secret,10.0,2.0,0.0,12.0
secular,1.0,0.0,0.0,1.0
sedat,1.0,0.0,0.0,1.0
sedentari,0.0,0.0,1.0,1.0
seduc,4.0,1.0,0.0,5.0
seduct,4.0,0.0,3.0,7.0
see,167.0,49.0,20.0,236.0
seedi,1.0,0.0,0.0,1.0
seek,18.0,3.0,1.0,22.0
seem,183.0,39.0,29.0,251.0
seen,81.0,26.0,9.0,116.0
seep,1.0,0.0,0.0,1.0
seesaw,1.0,0.0,0.0,1.0
segu,0.0,0.0,1.0,1.0
seinfeld,1.0,1.0,1.0,3.0
seiz,1.0,0.0,0.0,1.0
seldahl,1.0,1.0,0.0,2.0
seldhal,1.0,0.0,0.0,1.0
seldom,1.0,1.0,1.0,3.0
select,1.0,0.0,0.0,1.0
self,25.0,3.0,3.0,31.0
selfish,0.0,1.0,0.0,1.0
selfless,0.0,1.0,0.0,1.0
sell,6.0,1.0,3.0,10.0
semi,4.0,0.0,1.0,5.0
semimus,1.0,0.0,0.0,1.0
sen,0.0,0.0,1.0,1.0
send,12.0,2.0,1.0,15.0
senegales,1.0,0.0,0.0,1.0
senior,0.0,1.0,0.0,1.0
sens,2.0,0.0,1.0,3.0
sensat,5.0,1.0,1.0,7.0
sensate,1.0,0.0,0.0,1.0
sensation,1.0,0.0,0.0,1.0
senseless,1.0,0.0,0.0,1.0
sensit,18.0,7.0,2.0,27.0
sensual,6.0,3.0,0.0,9.0
sensuous,2.0,0.0,0.0,2.0
sent,2.0,1.0,1.0,4.0
sentiment,23.0,4.0,1.0,28.0
sentimentalist,1.0,0.0,0.0,1.0
separ,5.0,1.0,0.0,6.0
sept,0.0,1.0,0.0,1.0
septemb,1.0,1.0,0.0,2.0
septic,1.0,0.0,0.0,1.0
septuagenarian,1.0,1.0,0.0,2.0
sequel,1.0,2.0,0.0,3.0
sequenc,1.0,0.0,0.0,1.0
serb,1.0,0.0,0.0,1.0
serbian,1.0,0.0,0.0,1.0
seren,2.0,1.0,0.0,3.0
sergio,1.0,0.0,0.0,1.0
serial,5.0,1.0,0.0,6.0
seriocom,1.0,0.0,0.0,1.0
serious,58.0,16.0,5.0,79.0
sermon,2.0,0.0,0.0,2.0
serrault,1.0,0.0,0.0,1.0
serri,1.0,0.0,0.0,1.0
serv,33.0,8.0,3.0,44.0
servic,8.0,1.0,0.0,9.0
set,47.0,7.0,5.0,59.0
settl,8.0,2.0,1.0,11.0
setup,2.0,0.0,0.0,2.0
sever,30.0,13.0,3.0,46.0
sew,1.0,0.0,0.0,1.0
sexi,12.0,1.0,0.0,13.0
sexist,2.0,0.0,0.0,2.0
sexual,22.0,6.0,3.0,31.0
shabbi,1.0,0.0,0.0,1.0
shade,0.0,1.0,0.0,1.0
shadow,4.0,0.0,1.0,5.0
shadowi,2.0,1.0,0.0,3.0
shadyac,1.0,1.0,0.0,2.0
shafer,2.0,0.0,0.0,2.0
shaggi,2.0,2.0,1.0,5.0
shainberg,1.0,0.0,0.0,1.0
shake,13.0,6.0,1.0,20.0
shaken,2.0,0.0,0.0,2.0
shakespear,2.0,2.0,0.0,4.0
shakespearean,3.0,0.0,0.0,3.0
shakesperean,1.0,0.0,0.0,1.0
shaki,1.0,2.0,2.0,5.0
shallow,16.0,3.0,0.0,19.0
shallowli,0.0,0.0,1.0,1.0
sham,1.0,1.0,1.0,3.0
shambl,0.0,1.0,0.0,1.0
shame,8.0,1.0,0.0,9.0
shameless,7.0,3.0,1.0,11.0
shamu,0.0,0.0,1.0,1.0
shandl,0.0,1.0,0.0,1.0
shanghai,2.0,0.0,0.0,2.0
shapabl,1.0,0.0,0.0,1.0
shape,8.0,2.0,1.0,11.0
shapeless,2.0,1.0,0.0,3.0
share,4.0,1.0,1.0,6.0
sharp,21.0,7.0,4.0,32.0
sharper,2.0,0.0,0.0,2.0
sharpi,1.0,0.0,0.0,1.0
sharpli,1.0,0.0,0.0,1.0
shatter,3.0,1.0,0.0,4.0
shave,1.0,0.0,0.0,1.0
shaw,1.0,0.0,0.0,1.0
shayamalan,0.0,1.0,0.0,1.0
shed,2.0,1.0,1.0,4.0
sheer,2.0,0.0,0.0,2.0
shekhar,1.0,0.0,0.0,1.0
shelv,0.0,1.0,0.0,1.0
shift,7.0,1.0,0.0,8.0
shifti,1.0,0.0,0.0,1.0
shimizu,0.0,0.0,1.0,1.0
shimmer,3.0,0.0,2.0,5.0
shindler,1.0,0.0,0.0,1.0
shine,10.0,2.0,0.0,12.0
shiner,0.0,0.0,1.0,1.0
shini,1.0,0.0,0.0,1.0
ship,1.0,0.0,0.0,1.0
shirley,0.0,1.0,0.0,1.0
shiver,2.0,0.0,0.0,2.0
shock,21.0,4.0,1.0,26.0
shoddi,3.0,1.0,1.0,5.0
shohei,1.0,0.0,0.0,1.0
shook,0.0,1.0,0.0,1.0
shoot,14.0,1.0,2.0,17.0
shop,1.0,0.0,0.0,1.0
shoplift,1.0,0.0,0.0,1.0
shore,2.0,0.0,0.0,2.0
short,55.0,5.0,6.0,66.0
shortcom,1.0,0.0,0.0,1.0
shorter,3.0,0.0,0.0,3.0
shorti,1.0,0.0,0.0,1.0
shot,15.0,8.0,3.0,26.0
shoulder,1.0,0.0,0.0,1.0
shout,5.0,0.0,1.0,6.0
shove,1.0,0.0,0.0,1.0
shovel,1.0,0.0,0.0,1.0
show,63.0,16.0,12.0,91.0
showcas,6.0,2.0,1.0,9.0
showdown,2.0,1.0,0.0,3.0
shower,2.0,0.0,0.0,2.0
showi,1.0,2.0,0.0,3.0
shown,2.0,1.0,0.0,3.0
showtim,2.0,0.0,0.0,2.0
shred,3.0,1.0,0.0,4.0
shrek,3.0,0.0,0.0,3.0
shreve,2.0,0.0,0.0,2.0
shrewd,5.0,1.0,0.0,6.0
shriek,1.0,0.0,0.0,1.0
shrieki,1.0,0.0,0.0,1.0
shrill,4.0,0.0,0.0,4.0
shrivel,1.0,0.0,0.0,1.0
shrug,4.0,0.0,0.0,4.0
shtick,1.0,0.0,0.0,1.0
shum,1.0,0.0,0.0,1.0
shun,0.0,2.0,0.0,2.0
shut,1.0,2.0,0.0,3.0
shyamalan,2.0,0.0,0.0,2.0
siberian,0.0,1.0,0.0,1.0
sibl,2.0,0.0,0.0,2.0
sick,12.0,4.0,0.0,16.0
sicken,5.0,0.0,0.0,5.0
side,7.0,2.0,0.0,9.0
sidesplit,2.0,0.0,0.0,2.0
sidestep,1.0,0.0,0.0,1.0
sidey,1.0,0.0,0.0,1.0
siegel,1.0,0.0,0.0,1.0
sight,1.0,0.0,0.0,1.0
sign,2.0,0.0,0.0,2.0
signifi,0.0,1.0,0.0,1.0
signific,8.0,5.0,2.0,15.0
silberl,1.0,0.0,0.0,1.0
silberstein,0.0,1.0,0.0,1.0
silenc,1.0,0.0,0.0,1.0
silent,6.0,1.0,0.0,7.0
silli,50.0,16.0,6.0,72.0
sillier,2.0,0.0,0.0,2.0
sillifi,1.0,0.0,0.0,1.0
similar,12.0,0.0,2.0,14.0
simmer,1.0,1.0,0.0,2.0
simon,0.0,1.0,0.0,1.0
simper,1.0,0.0,0.0,1.0
simpl,24.0,10.0,5.0,39.0
simplemind,2.0,0.0,0.0,2.0
simplest,0.0,1.0,0.0,1.0
simpli,55.0,12.0,5.0,72.0
simplifi,1.0,0.0,0.0,1.0
simplist,15.0,1.0,3.0,19.0
simpson,1.0,0.0,0.0,1.0
simul,1.0,0.0,0.0,1.0
simultan,8.0,0.0,0.0,8.0
sin,1.0,0.0,0.0,1.0
sincer,18.0,7.0,1.0,26.0
sing,5.0,2.0,0.0,7.0
singl,24.0,7.0,2.0,33.0
singular,3.0,3.0,0.0,6.0
sinis,1.0,0.0,0.0,1.0
sinist,2.0,1.0,0.0,3.0
sink,9.0,2.0,0.0,11.0
sinuous,1.0,0.0,0.0,1.0
sip,1.0,0.0,0.0,1.0
sister,1.0,0.0,0.0,1.0
sisterhood,1.0,0.0,1.0,2.0
sit,39.0,2.0,6.0,47.0
sitcom,2.0,2.0,1.0,5.0
sitcomish,1.0,0.0,0.0,1.0
site,0.0,0.0,1.0,1.0
six,1.0,0.0,0.0,1.0
sixth,3.0,2.0,0.0,5.0
size,4.0,2.0,1.0,7.0
sizzl,0.0,1.0,0.0,1.0
skate,0.0,2.0,0.0,2.0
skateboard,2.0,0.0,0.0,2.0
skeev,1.0,0.0,0.0,1.0
sketch,2.0,0.0,0.0,2.0
sketchi,3.0,1.0,0.0,4.0
sketchiest,0.0,1.0,0.0,1.0
skew,3.0,0.0,0.0,3.0
ski,0.0,0.0,1.0,1.0
skid,1.0,0.0,0.0,1.0
skil,1.0,0.0,0.0,1.0
skill,8.0,3.0,1.0,12.0
skim,2.0,0.0,0.0,2.0
skimpi,1.0,1.0,0.0,2.0
skin,1.0,0.0,0.0,1.0
skinni,1.0,0.0,0.0,1.0
skip,9.0,2.0,1.0,12.0
skippabl,1.0,0.0,0.0,1.0
skirt,1.0,1.0,0.0,2.0
skittish,1.0,0.0,0.0,1.0
skyscrap,1.0,0.0,0.0,1.0
sla,0.0,1.0,0.0,1.0
slack,1.0,0.0,0.0,1.0
slalom,1.0,0.0,0.0,1.0
slam,1.0,1.0,0.0,2.0
slant,1.0,0.0,0.0,1.0
slap,9.0,1.0,0.0,10.0
slapdash,2.0,1.0,0.0,3.0
slapstick,7.0,1.0,2.0,10.0
slasher,1.0,2.0,1.0,4.0
slather,3.0,0.0,0.0,3.0
slavish,0.0,1.0,0.0,1.0
sleaz,1.0,0.0,0.0,1.0
sleazi,1.0,0.0,0.0,1.0
sledgehamm,1.0,0.0,0.0,1.0
sleek,2.0,2.0,1.0,5.0
sleep,8.0,4.0,0.0,12.0
sleeper,1.0,0.0,0.0,1.0
sleepi,0.0,1.0,0.0,1.0
sleepless,1.0,0.0,0.0,1.0
sleepwalk,1.0,0.0,0.0,1.0
sli,7.0,3.0,0.0,10.0
slice,1.0,0.0,0.0,1.0
slick,5.0,6.0,1.0,12.0
slide,2.0,1.0,1.0,4.0
slight,34.0,9.0,3.0,46.0
slightest,3.0,0.0,0.0,3.0
slim,2.0,0.0,1.0,3.0
slime,1.0,0.0,0.0,1.0
sling,1.0,0.0,0.0,1.0
slip,6.0,1.0,0.0,7.0
slipperi,2.0,0.0,0.0,2.0
slipshod,0.0,1.0,0.0,1.0
slo,1.0,0.0,0.0,1.0
slob,1.0,0.0,0.0,1.0
slobber,1.0,0.0,0.0,1.0
slog,0.0,1.0,1.0,2.0
slop,1.0,0.0,0.0,1.0
sloppi,12.0,1.0,0.0,13.0
sloppili,2.0,0.0,0.0,2.0
slough,1.0,0.0,0.0,1.0
sloven,2.0,0.0,0.0,2.0
slow,34.0,14.0,5.0,53.0
slowest,1.0,1.0,0.0,2.0
slowli,7.0,2.0,3.0,12.0
slowtim,0.0,1.0,0.0,1.0
slug,0.0,1.0,0.0,1.0
sluggish,6.0,1.0,0.0,7.0
slum,1.0,1.0,0.0,2.0
slummi,0.0,1.0,0.0,1.0
slyli,2.0,0.0,0.0,2.0
smack,3.0,2.0,1.0,6.0
small,40.0,8.0,6.0,54.0
smaller,3.0,0.0,0.0,3.0
smallest,1.0,0.0,0.0,1.0
smart,46.0,11.0,6.0,63.0
smarter,9.0,0.0,0.0,9.0
smartest,2.0,1.0,1.0,4.0
smarti,0.0,1.0,0.0,1.0
smash,2.0,0.0,0.0,2.0
smear,1.0,0.0,0.0,1.0
smeari,1.0,0.0,1.0,2.0
smell,1.0,1.0,2.0,4.0
smelli,0.0,1.0,0.0,1.0
smile,6.0,1.0,0.0,7.0
smirk,1.0,0.0,0.0,1.0
smith,3.0,1.0,0.0,4.0
smitten,1.0,0.0,0.0,1.0
smokey,1.0,0.0,0.0,1.0
smoochi,7.0,0.0,0.0,7.0
smooth,6.0,2.0,4.0,12.0
smoother,2.0,0.0,0.0,2.0
smother,2.0,0.0,0.0,2.0
smug,5.0,2.0,0.0,7.0
smuggl,1.0,0.0,0.0,1.0
smutti,1.0,0.0,0.0,1.0
snag,1.0,0.0,0.0,1.0
snail,2.0,0.0,0.0,2.0
snake,1.0,2.0,0.0,3.0
snap,2.0,0.0,0.0,2.0
snappi,3.0,3.0,1.0,7.0
snare,1.0,0.0,0.0,1.0
snazzi,1.0,1.0,0.0,2.0
sneak,4.0,0.0,0.0,4.0
